PharmScreen Ranking

Pos;Molecule;HEleScore;HCavScore;HBondScore;SimilarityScore;Orig_Pos;Orig_Conf;Ref;Molecule_Name;Smiles
1;1;1.000000;1.000000;1.000000;1.000000;1;1;1;ref_1;O=C(NO)c1cn(-c2cc(Cl)ccc2Oc2ccc(F)cc2)nn1
2;13;0.689047;0.660861;0.571429;0.641078;2;13;1;decoy_311;O=C(NO)c1ccc(-c2ccccc2Br)o1
3;6;0.715595;0.675822;0.500000;0.633019;3;6;1;decoy_30;NC(=O)c1cc(NCC2(c3ccccc3)CCC2)ccn1
4;181;0.563981;0.562514;0.714286;0.608412;4;181;1;decoy_449;CCc1ccccc1-n1cc(C(=O)Nc2ccn(C(C)C)n2)nn1
5;15;0.539245;0.658098;0.571429;0.602384;5;15;1;decoy_157;COc1cc(C(=O)NO)cc(Cl)c1OCCC(C)C
6;143;0.625930;0.571017;0.625000;0.600940;6;143;1;decoy_84;O=C(NNc1c(F)cccc1Cl)c1cn(Cc2cccs2)nn1
7;231;0.579671;0.531796;0.714286;0.598512;7;231;1;decoy_77;Cc1c(C(=O)N[C@H](CO)C(C)(C)C)cnn1-c1cccc(Cl)c1
8;4;0.590220;0.747447;0.375000;0.596406;8;4;1;decoy_435;Cn1cc(C(=O)Nc2ccccc2Oc2ccccc2)nn1
9;42;0.692943;0.601831;0.500000;0.594060;9;42;1;decoy_65;C[C@@H](NC(=O)c1ccc(Oc2cccc(Cl)c2)cc1)C(N)=O
10;2;0.613800;0.640848;0.500000;0.591832;10;2;1;ref_0;Cc1ccc(C(=O)NO)cc1NCc1ccccc1
11;55;0.744513;0.566424;0.500000;0.591019;11;55;1;decoy_173;NC(=O)c1cccnc1Oc1ccc(F)cc1Br
12;212;0.662058;0.526522;0.625000;0.589949;12;212;1;decoy_489;Cc1ccc(-n2cc(C(=O)Nc3nc(C(C)C)ns3)nn2)cc1
13;50;0.616954;0.631340;0.500000;0.588342;13;50;1;decoy_210;NS(=O)(=O)c1ccccc1NC[C@@H]1CCCO[C@@H]1c1ccccc1
14;254;0.668195;0.501211;0.625000;0.580094;14;254;1;decoy_334;CC(C)(C)Cc1cc(NC(=O)c2cn(-c3ccccc3)nn2)[nH]n1
15;7;0.539308;0.691740;0.444444;0.579443;15;7;1;decoy_18;CCCOc1cc(F)ccc1NC(=O)c1ccc(O)cn1
16;67;0.603207;0.605781;0.500000;0.573403;16;67;1;decoy_384;O=C(NNc1ccccn1)c1cnn(-c2cccc(Br)c2)c1
17;115;0.683780;0.558467;0.500000;0.572255;17;115;1;decoy_8;Cc1cn(-c2ccc(Cl)cc2)nc1NC(=O)[C@@H](O)C(C)C
18;163;0.557103;0.580643;0.571429;0.571994;18;163;1;decoy_373;COc1cccc(-n2cc(C(=O)NC[C@@H]3CCc4ccccc43)nn2)c1
19;166;0.536821;0.591720;0.571429;0.571908;19;166;1;decoy_485;Cc1cccc(-n2cc(C(=O)NCc3cc(C)cs3)nn2)c1
20;259;0.634906;0.500888;0.625000;0.571626;20;259;1;decoy_330;Cc1ccc2nc(NC(=O)c3cn(-c4cccnc4)nn3)sc2c1
21;56;0.442630;0.603473;0.625000;0.569720;21;56;1;decoy_24;NC1=CCN(C(=O)c2ccc(Sc3ccc(Cl)cc3)o2)N1
22;28;0.539844;0.666608;0.444444;0.568268;22;28;1;decoy_450;C[C@@H]1CC(C)(C)C[C@H]1Nc1cccc(C(=O)NC(N)=O)c1
23;95;0.692930;0.578928;0.444444;0.567083;23;95;1;decoy_260;Cn1ncc(Nc2c(Cl)cc(F)cc2Cl)c1C(N)=O
