PharmScreen Ranking

Pos;Molecule;HEleScore;HCavScore;HBondScore;SimilarityScore;Orig_Pos;Orig_Conf;Ref;Molecule_Name;Smiles
1;2;0.999997;0.999994;1.000000;0.999997;1;2;1;ref_1;Cc1nc(N)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1
2;1;0.883565;0.890956;1.000000;0.921821;2;1;1;ref_0;Cc1nc(N)c2cccc(C(=O)Nc3cc[nH]n3)c2n1
3;13;0.888937;0.805355;0.875000;0.847144;3;13;1;decoy_306;Cc1ncc([N+](=O)[O-])cc1Nc1ncccc1C(N)=O
4;6;0.829944;0.795332;0.857143;0.822528;4;6;1;decoy_371;NC(=O)c1ccc(C(=O)Nc2cc3cc[nH]c3cn2)o1
5;63;0.800830;0.698229;1.000000;0.814410;5;63;1;decoy_378;Cc1nc(N)nc(C)c1C(=O)N[C@H](C)c1c(C)n[nH]c1C
6;22;0.819393;0.768139;0.875000;0.813011;6;22;1;decoy_497;Cc1cc2n[nH]cc2cc1Nc1cnc(C(N)=O)cn1
7;37;0.782963;0.798531;0.857143;0.812223;7;37;1;decoy_341;Cc1ccc(C(=O)Nc2cn[nH]c(=O)c2Cl)c(=O)[nH]1
8;9;0.747559;0.799089;0.857143;0.803623;8;9;1;decoy_431;CC(C)Oc1cc(C(N)=O)ccc1NC(=O)c1cn[nH]c1
9;12;0.806532;0.756832;0.857143;0.799350;9;12;1;decoy_327;CSc1nc(NC(=O)c2ccc(C)c(=O)[nH]2)cc(=O)[nH]1
10;15;0.814829;0.750941;0.857143;0.798774;10;15;1;decoy_236;COc1c(NC(=O)c2[nH+]c([O-])c(C)s2)cccc1C(N)=O
11;21;0.795317;0.746270;0.875000;0.797151;11;21;1;decoy_388;Cc1[nH]nc2ncc(NC(=O)c3cc(N)ccn3)cc12
12;38;0.823198;0.727378;0.875000;0.795619;12;38;1;decoy_143;Cc1cc2cc(Nc3cnc(C(N)=O)cn3)cnc2[nH]1
13;128;0.812444;0.646805;1.000000;0.794173;13;128;1;decoy_493;Cc1cccc2[nH]c(C(=O)Nc3cnc(N)cn3)nc12
14;77;0.773888;0.747112;0.875000;0.792172;14;77;1;decoy_316;Cc1ccc(Nc2nccnc2C(N)=O)cc1[N+](=O)[O-]
15;10;0.733368;0.767843;0.875000;0.791371;15;10;1;decoy_346;CC(=O)Nc1cc(NC(=O)c2cnc3[nH]ncc3c2)ccn1
16;266;0.837549;0.623670;1.000000;0.790039;16;266;1;decoy_246;COc1cc[nH]c(=O)c1C(=O)N[C@@H](C)c1n[nH]c(C(C)C)n1
17;57;0.800424;0.638491;1.000000;0.787427;17;57;1;decoy_475;C[C@H](NC(=O)c1c[nH]nc1-c1ccoc1)c1nccc(N)n1
18;100;0.819766;0.627337;1.000000;0.787243;18;100;1;decoy_105;C[C@@H](NC(=O)c1ccc(C(N)=O)cn1)c1nc2ccccc2[nH]1
19;93;0.845030;0.705660;0.857143;0.785947;19;93;1;decoy_321;COC(=O)c1nn(-c2cccc(C(N)=O)c2)c2cccc(N)c12
20;8;0.849187;0.796752;0.714286;0.785121;20;8;1;decoy_174;Cc1cc(C)c([N+](=O)[O-])cc1NC(=O)c1ccc(=O)[nH]n1
21;25;0.733880;0.747496;0.875000;0.782343;21;25;1;decoy_148;Cc1n[nH]c(=O)c(C(=O)Nc2cc(C(N)=O)sc2C)c1C
22;7;0.861817;0.841335;0.625000;0.781555;22;7;1;decoy_91;Cc1ccc(C(=O)O)cc1NC(=O)c1ns[nH]c1=O
23;11;0.720086;0.833476;0.750000;0.780085;23;11;1;decoy_101;COc1nc(-c2ccc3[nH]nc(N)c3c2)nc2[nH]cnc12
24;222;0.717989;0.667574;1.000000;0.779905;24;222;1;decoy_498;CC[C@@](C)(NC(=O)c1cccc2oc(=O)[nH]c12)C(=O)[O-]
